Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761288592135,84,408,34272,
1761288592800,81,409,33129,
1761288593466,86,413,35518,
1761288594164,78,409,31902,
1761288594879,83,404,33532,
1761288595567,82,404,33128,
1761288596212,95,408,38760,
1761288596899,117,388,45396,
1761288597593,108,387,41796,
1761288598261,117,390,45630,
1761288598921,126,393,49518,
1761288599620,131,396,51876,
1761288600225,126,399,50274,
1761288600822,125,401,50125,
1761288601508,123,395,48585,
1761288602217,122,399,48678,
1761288602932,131,395,51745,
1761288603624,148,390,57720,
1761288604296,132,393,51876,
1761288604951,124,398,49352,
1761288605638,113,398,44974,
1761288606319,113,397,44861,
1761288606903,112,397,44464,
1761288607606,116,392,45472,
1761288608313,104,399,41496,
