Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761290894742,69,254,17526,
1761290895344,76,255,19380,
1761290896049,75,252,18900,
1761290896705,76,251,19076,
1761290897397,89,256,22784,
1761290897988,83,263,21829,
1761290898643,87,263,22881,
1761290899323,87,263,22881,
1761290899903,85,264,22440,
1761290900587,87,264,22968,
1761290901232,75,262,19650,
1761290901879,86,289,24854,
