Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1760616370792,550,470,258500,1068.2
1760616371250,565,471,266115,1087.8
1760616371762,574,472,270928,1103.2
1760616372262,577,472,272344,1089.2
1760616372763,577,472,272344,1055.2
1760616373262,412,472,194464,1067.8
1760616373800,248,470,116560,1088.0
1760616374318,246,471,115866,1088.4
1760616374820,242,471,113982,1089.4
1760616375269,279,471,131409,1062.8
1760616377054,235,472,110920,1105.6
1760616378617,236,472,111392,994.4
1760616379147,237,473,112101,1006.8
1760616379624,242,472,114224,990.6
1760616380103,249,472,117528,980.2
1760616380580,250,472,118000,974.4
1760616381072,247,472,116584,960.2
1760616381544,252,473,119196,953.2
1760616382037,255,472,120360,949.0
1760616382526,251,472,118472,951.6
1760616383000,221,472,104312,946.0
1760616383484,204,471,96084,902.8
1760616384008,207,471,97497,896.4
1760616384518,219,471,103149,907.6
1760616385012,218,471,102678,914.6
1760616385520,218,471,102678,920.0
1760616386019,221,471,104091,923.2
1760616386560,216,471,101736,913.0
1760616387082,201,471,94671,884.6
1760616387609,180,470,84600,922.4
1760616388095,181,471,85251,950.6
1760616388593,177,471,83367,954.6
1760616389095,181,472,85432,937.4
1760616389583,182,472,85904,928.8
1760616390116,185,471,87135,915.4
1760616390652,188,472,88736,908.0
1760616391142,189,472,89208,907.0
1760616392032,174,472,82128,925.6
1760616392540,182,471,85722,932.0
1760616393072,183,472,86376,940.0
1760616393598,184,472,86848,962.4
1760616394111,213,472,100536,969.0
1760616394578,209,473,98857,940.8
1760616395083,223,472,105256,929.6
1760616395546,196,470,92120,953.8
1760616396067,197,472,92984,974.2
1760616396565,199,471,93729,972.2
1760616397073,200,471,94200,969.6
1760616397572,200,471,94200,972.0
1760616398114,200,472,94400,968.2
1760616398645,202,472,95344,964.2
1760616399186,194,472,91568,966.2
1760616399696,192,471,90432,961.8
1760616400220,193,472,91096,964.0
1760616400774,180,472,84960,945.8
1760616401304,167,471,78657,941.6
1760616401789,224,472,105728,951.4
1760616402306,287,472,135464,934.0
1760616402792,234,473,110682,1001.2
1760616403279,217,471,102207,1023.2
1760616403789,216,472,101952,996.6
1760616404294,232,472,109504,1000.6
1760616404790,241,474,114234,991.0
1760616405313,248,474,117552,988.0
1760616405815,247,474,117078,986.2
1760616406301,246,474,116604,987.8
1760616406782,248,474,117552,984.0
1760616407173,251,474,118974,983.8
1760616407678,251,474,118974,982.8
1760616408250,252,474,119448,983.8
1760616408744,251,474,118974,981.2
1760616409258,251,474,118974,977.2
1760616409748,251,475,119225,982.4
1760616410275,245,471,115395,993.0
1760616410728,237,472,111864,997.4
1760616411235,240,472,113280,1001.2
1760616411701,233,473,110209,1004.8
1760616412197,224,472,105728,1003.2
1760616412730,207,472,97704,1001.0
1760616413149,207,472,97704,984.4
1760616413575,193,472,91096,980.2
1760616414072,205,472,96760,1007.6
1760616414568,232,473,109736,1033.0
1760616415073,248,471,116808,1040.8
1760616415586,263,471,123873,1042.8
1760616416090,264,472,124608,1012.8
1760616416582,256,470,120320,1044.0
1760616417062,255,473,120615,1057.8
1760616418048,229,472,108088,1099.2
1760616418570,214,471,100794,1104.2
1760616419091,213,471,100323,1107.0
1760616419585,210,471,98910,1095.4
1760616420069,199,471,93729,1086.4
1760616420559,200,472,94400,1078.4
1760616421075,201,472,94872,1074.6
1760616421583,200,471,94200,1078.2
1760616422101,200,471,94200,1085.2
1760616422606,198,471,93258,1088.6
1760616423089,198,471,93258,1085.0
1760616423604,197,471,92787,1088.8
1760616424113,190,472,89680,1085.8
1760616424597,237,472,111864,1081.6
1760616425091,230,472,108560,1066.6
1760616425600,233,472,109976,1074.8
1760616426080,227,472,107144,1031.0
1760616426528,215,474,101910,1025.2
1760616427030,209,473,98857,1025.6
1760616427526,192,471,90432,1039.2
1760616428021,190,472,89680,1060.0
1760616432273,135,472,63720,1097.8
1760616432805,140,472,66080,1111.2
1760616433348,135,471,63585,1095.6
1760616433899,141,473,66693,1104.0
1760616434429,143,472,67496,1080.0
1760616434948,164,471,77244,1064.8
1760616435428,158,471,74418,1076.8
1760616435932,160,472,75520,1169.4
1760616436448,165,473,78045,1202.2
1760616436968,170,473,80410,1224.8
1760616437479,167,472,78824,1237.4
1760616437998,178,472,84016,1236.0
1760616438516,189,473,89397,1217.8
1760616439016,187,472,88264,1228.6
1760616439559,190,473,89870,1220.6
1760616440042,190,473,89870,1205.0
1760616440564,191,473,90343,1214.8
1760616441074,193,473,91289,1200.4
1760616441593,194,472,91568,1190.8
1760616442110,216,471,101736,1187.8
1760616442648,242,471,113982,1161.4
1760616443165,251,472,118472,1144.0
1760616443688,253,473,119669,1145.4
1760616444219,256,472,120832,1149.2
1760616444763,274,471,129054,1081.4
1760616445276,277,471,130467,1054.8
1760616445783,273,472,128856,1054.4
1760616446298,275,472,129800,1060.2
1760616446812,285,473,134805,1062.8
1760616447343,284,472,134048,1076.2
1760616447876,272,472,128384,1067.8
1760616448377,268,472,126496,1052.6
1760616448880,275,472,129800,1063.4
1760616449412,278,473,131494,1061.8
1760616449916,257,472,121304,1052.4
1760616450446,252,472,118944,1049.0
1760616450946,245,472,115640,1058.4
1760616451461,232,474,109968,1060.0
1760616451967,236,473,111628,1040.2
1760616452480,228,473,107844,1026.8
1760616452977,219,473,103587,1024.4
1760616453497,214,472,101008,990.0
1760616453999,212,471,99852,940.6
1760616454519,202,471,95142,937.6
1760616455031,204,471,96084,958.6
1760616455546,202,471,95142,970.6
1760616456041,200,470,94000,981.4
1760616456541,188,471,88548,989.8
1760616457057,177,471,83367,1016.8
1760616457548,172,471,81012,992.0
1760616458053,171,471,80541,978.0
1760616458608,171,471,80541,964.4
1760616459106,177,471,83367,959.0
1760616459606,179,471,84309,958.2
1760616460102,171,471,80541,986.2
1760616460605,232,472,109504,1025.8
1760616461086,276,473,130548,1020.0
1760616461591,269,472,126968,1062.4
1760616462093,276,472,130272,1104.0
1760616462582,260,471,122460,1077.4
1760616463089,235,471,110685,1027.2
1760616463584,208,472,98176,1089.6
1760616464066,202,471,95142,1106.2
1760616464553,204,472,96288,1101.2
1760616465068,228,474,108072,1089.0
1760616465561,271,472,127912,1106.0
1760616466043,271,471,127641,1092.0
1760616466529,266,473,125818,1072.8
1760616467015,264,473,124872,1098.6
1760616467510,254,472,119888,1065.6
1760616468031,261,471,122931,1082.0
1760616468550,265,472,125080,1103.0
1760616469060,267,471,125757,1111.8
1760616469563,267,472,126024,1062.6
1760616470055,280,472,132160,1030.0
1760616470576,282,472,133104,1049.8
1760616471099,296,471,139416,1043.4
1760616471627,303,471,142713,1033.6
1760616472118,288,471,135648,1066.75
1760616472638,277,473,131021,1049.8
1760616473144,284,470,133480,1045.8
1760616473659,261,472,123192,1042.6
1760616474173,226,471,106446,1011.6
1760616474662,221,472,104312,978.6
1760616475167,228,471,107388,983.8
1760616475719,218,471,102678,981.0
1760616476237,220,471,103620,959.2
1760616476755,215,471,101265,887.4
1760616477285,205,470,96350,894.2
1760616477805,205,471,96555,951.6
1760616478346,211,472,99592,986.6
1760616478920,214,474,101436,980.4
1760616479432,207,473,97911,977.2
1760616479969,215,470,101050,956.8
1760616480489,213,470,100110,943.0
1760616480995,203,473,96019,966.2
1760616481459,218,472,102896,1006.0
1760616481974,256,472,120832,1002.4
1760616482485,289,471,136119,1028.6
1760616483003,276,471,129996,984.8
1760616483523,274,470,128780,933.4
1760616484043,274,474,129876,912.0
1760616484543,279,472,131688,916.8
1760616485010,279,472,131688,913.0
1760616485511,267,473,126291,885.4
1760616485991,232,471,109272,957.0
1760616486488,238,471,112098,954.6
1760616487025,214,473,101222,950.0
1760616487502,208,473,98384,927.2
1760616487990,210,473,99330,930.6
1760616488479,206,473,97438,925.8
1760616488979,228,473,107844,944.0
1760616489476,304,472,143488,996.0
1760616489977,284,471,133764,1000.2
1760616490479,199,470,93530,902.8
1760616493227,260,470,122200,1277.8
1760616493756,200,471,94200,779.2
1760616494279,191,471,89961,897.8
1760616494771,203,472,95816,843.6
1760616495278,241,472,113752,848.4
1760616495787,168,471,79128,984.8
1760616496283,156,472,73632,992.0
1760616496795,157,472,74104,961.6
1760616497274,154,472,72688,967.8
1760616497792,153,472,72216,983.6
1760616498318,151,472,71272,998.6
1760616498830,144,473,68112,1103.5
1760616499796,144,473,68112,1102.5
1760616501807,150,473,70950,1046.6
1760616502336,151,472,71272,1034.0
1760616502845,152,472,71744,1042.8
1760616503365,153,473,72369,1024.75
1760616503858,150,472,70800,1006.0
1760616504350,161,472,75992,1002.8
1760616504895,186,471,87606,1048.25
1760616511684,255,472,120360,1141.2
1760616512143,214,472,101008,1079.4
1760616512644,220,473,104060,1064.0
1760616513154,229,473,108317,1053.4
1760616513693,245,472,115640,1047.4
1760616514228,253,471,119163,1057.0
1760616514752,259,471,121989,1075.8
1760616515294,276,472,130272,1080.2
1760616515806,317,472,149624,987.4
1760616516329,313,472,147736,937.8
1760616516842,316,472,149152,954.2
1760616517325,310,473,146630,971.4
1760616517859,300,471,141300,988.2
1760616518391,297,471,139887,996.8
1760616518859,286,472,134992,997.6
1760616519375,304,473,143792,998.2
1760616519897,248,473,117304,1012.0
1760616520397,236,472,111392,1011.4
1760616520918,249,472,117528,989.2
1760616521448,294,473,139062,1001.4
1760616521959,341,472,160952,997.6
1760616522476,375,473,177375,1055.8
1760616522957,354,471,166734,1066.2
1760616523478,328,473,155144,1030.4
1760616524958,201,473,95073,1036.4
1760616525484,226,472,106672,980.6
1760616526016,230,472,108560,937.0
1760616526532,191,471,89961,959.2
1760616527022,190,472,89680,973.8
1760616527541,188,471,88548,982.8
1760616528105,189,472,89208,992.8
1760616528625,187,472,88264,986.6
1760616529136,171,471,80541,943.8
1760616529636,157,473,74261,952.8
1760616530160,162,472,76464,934.4
1760616530701,172,472,81184,937.4
1760616531219,172,472,81184,950.8
1760616531752,171,473,80883,965.4
1760616532276,182,473,86086,974.8
1760616532784,181,472,85432,966.0
1760616533309,191,471,89961,983.0
1760616533838,186,471,87606,1004.6
1760616534346,191,472,90152,1034.6
1760616534862,190,471,89490,1026.4
1760616535380,197,472,92984,1019.4
1760616535872,197,471,92787,1040.4
1760616536365,167,472,78824,1054.8
1760616536854,165,472,77880,1013.6
1760616537354,201,471,94671,1014.2
1760616537821,213,472,100536,1075.2
1760616538301,248,471,116808,1116.8
1760616538783,278,472,131216,1081.0
1760616539263,281,472,132632,1082.4
1760616539775,284,471,133764,1058.6
1760616540261,248,471,116808,1033.6
1760616540771,214,472,101008,1057.2
1760616541290,187,472,88264,1106.4
1760616541816,180,473,85140,1109.4
1760616542327,179,471,84309,1078.6
1760616542849,172,471,81012,1029.8
1760616543359,193,471,90903,961.2
1760616543845,201,472,94872,996.6
1760616544364,197,471,92787,1005.0
1760616544862,220,472,103840,1029.0
1760616545363,243,472,114696,1019.2
1760616545865,219,472,103368,1017.6
1760616546392,220,472,103840,1022.2
1760616546902,215,472,101480,1021.8
1760616547404,214,472,101008,1013.6
1760616547896,221,472,104312,1016.8
1760616548416,234,472,110448,1033.0
1760616548971,230,472,108560,1033.4
1760616549962,232,472,109504,1032.2
1760616550465,229,471,107859,1015.0
1760616551009,246,472,116112,1027.8
1760616551565,249,471,117279,1074.6
1760616552115,239,471,112569,1069.0
1760616552620,233,472,109976,1070.5
1760616553128,239,471,112569,1075.6
1760616553613,236,471,111156,1068.75
1760616554124,185,471,87135,1060.8
1760616554631,147,472,69384,953.2
1760616555121,374,470,175780,837.2
1760616611610,307,471,144597,775.25
1760616612544,320,471,150720,900.8
1760616613036,322,472,151984,961.8
1760616613533,287,472,135464,1027.8
1760616614010,288,472,135936,1026.6
1760616614548,292,472,137824,1014.6
1760616615089,289,472,136408,1007.8
1760616615619,292,472,137824,1013.8
1760616616140,282,471,132822,1070.2
1760616616656,265,472,125080,1089.8
1760616617146,266,472,125552,1097.2
1760616617679,269,471,126699,1089.6
1760616618129,267,473,126291,1118.6
1760616618663,245,472,115640,1089.8
1760616619166,200,471,94200,1020.6
1760616619656,211,472,99592,1028.6
1760616620144,203,471,95613,1022.8
1760616620619,202,471,95142,1018.2
1760616621149,205,471,96555,1012.0
1760616624558,489,473,231297,1137.6
1760616625041,462,473,218526,1136.4
1760616626960,193,472,91096,1131.8
1760616627443,193,471,90903,1120.4
1760616627935,184,470,86480,1106.0
1760616628466,180,471,84780,1101.0
1760616628993,181,472,85432,1090.4
1760616629483,179,473,84667,1080.2
1760616629988,177,473,83721,1064.2
1760616630517,173,472,81656,1056.2
1760616631038,200,472,94400,1107.2
1760616631561,199,470,93530,1118.6
1760616632045,198,471,93258,1131.2
1760616632550,203,473,96019,1124.2
1760616633056,206,473,97438,1119.6
1760616633599,204,472,96288,1129.6
1760616634125,200,471,94200,1133.6
1760616634630,201,472,94872,1132.6
1760616635103,211,471,99381,1128.0
1760616635578,207,472,97704,1125.2
1760616636079,200,472,94400,1084.25
1760616636586,189,472,89208,1040.8
1760616637095,191,473,90343,1059.6
1760616637605,192,473,90816,1031.2
1760616638105,191,473,90343,1048.6
1760616638587,189,473,89397,1090.8
1760616639099,236,472,111392,1077.4
1760616639612,277,471,130467,1090.6
1760616640101,271,474,128454,1128.2
1760616640603,271,474,128454,1151.8
1760616641109,257,472,121304,1170.4
1760616641594,230,472,108560,1188.2
1760616642074,223,473,105479,1213.2
1760616642577,207,473,97911,1263.8
1760616643104,165,471,77715,1234.4
1760616643625,153,473,72369,1214.8
1760616644104,192,473,90816,1297.4
1760616645082,235,472,110920,1291.4
1760616645579,295,472,139240,1093.4
1760616646079,357,469,167433,851.4
1761285817268,426,474,201924,
1761285817949,177,472,83544,
1761285818623,156,473,73788,
1761285819293,156,473,73788,
1761285819935,156,472,73632,
1761285820600,156,472,73632,
1761285821254,155,472,73160,
1761285821914,155,472,73160,
1761285822595,156,472,73632,
1761285823183,155,472,73160,
1761285823877,159,472,75048,
1761285824557,163,472,76936,
1761285825263,153,471,72063,
1761285825905,183,472,86376,
1761285826590,181,472,85432,
1761285827303,180,472,84960,
1761285827977,183,472,86376,
1761285828632,196,472,92512,
1761285829283,241,472,113752,
1761285829905,248,472,117056,
1761285830581,255,473,120615,
1761285831242,253,472,119416,
1761285831917,246,472,116112,
1761285832571,209,471,98439,
1761285833181,179,473,84667,
1761285833890,168,473,79464,
1761285834571,154,471,72534,
1761285835212,158,472,74576,
1761285835851,170,471,80070,
1761285836550,164,472,77408,
1761285837213,158,472,74576,
1761285837850,154,472,72688,
1761285838484,158,473,74734,
1761285839098,155,473,73315,
1761285839741,156,473,73788,
1761285840378,152,473,71896,
1761285841083,153,473,72369,
1761285841715,176,472,83072,
1761285842391,212,473,100276,
1761285843088,176,471,82896,
1761285843757,161,472,75992,
1761285844429,196,473,92708,
1761285845108,157,474,74418,
1761285845760,145,472,68440,
1761285846433,151,472,71272,
1761285847116,213,473,100749,
1761285847827,184,473,87032,
1761285848535,154,472,72688,
1761285849238,164,472,77408,
1761285849942,179,472,84488,
1761285850642,181,472,85432,
1761285851374,172,472,81184,
1761285852090,171,473,80883,
1761285852812,157,473,74261,
1761285854831,308,472,145376,
1761285855553,300,472,141600,
1761285877578,400,473,189200,
1761285878265,301,472,142072,
1761285878957,317,472,149624,
1761285879669,318,473,150414,
1761285880369,316,473,149468,
1761285881063,314,472,148208,
1761285881751,296,473,140008,
1761285882431,296,473,140008,
1761285883133,440,473,208120,
1761285883842,524,472,247328,
1761285884542,301,471,141771,
1761285885266,235,472,110920,
1761285885969,197,472,92984,
1761285886685,215,472,101480,
1761285887364,180,473,85140,
1761285888079,149,472,70328,
1761285888774,156,474,73944,
1761285889472,160,474,75840,
1761285890153,161,474,76314,
1761285890882,149,473,70477,
1761285891558,147,473,69531,
1761285892284,150,473,70950,
1761285892971,144,472,67968,
1761285893691,148,473,70004,
1761285894437,161,473,76153,
1761285895155,159,471,74889,
1761285895819,146,471,68766,
1761285896502,145,473,68585,
1761285897184,146,472,68912,
1761285897888,156,472,73632,
1761285898561,152,472,71744,
1761285899257,148,471,69708,
1761285899257,87,462,40194,
1761285899967,147,472,69384,
1761285900658,146,471,68766,
1761285901325,149,473,70477,
1761285902041,151,473,71423,
1761285902729,148,472,69856,
1761285903449,143,473,67639,
1761285904123,145,473,68585,
1761285904828,147,473,69531,
1761285905512,146,473,69058,
1761285906215,183,473,86559,
1761285906917,183,475,86925,
1761285907628,183,474,86742,
1761285908323,175,473,82775,
1761285909037,164,472,77408,
1761285909754,202,471,95142,
1761285910446,200,471,94200,
1761285913905,230,473,108790,
1761285914599,348,472,164256,
1761285915319,378,474,179172,
1761285916036,308,473,145684,
1761285916731,332,473,157036,
1761285917457,310,473,146630,
1761285918166,235,472,110920,
1761285918902,176,243,42768,
1761285919616,179,227,40633,
1761285920291,195,228,44460,
1761285920921,195,230,44850,
1761285921588,195,230,44850,
1761285922286,182,230,41860,
