Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761292429550,53,221,11713,
1761292430181,54,220,11880,
1761292430871,56,219,12264,
1761292431585,48,219,10512,
1761292432203,54,220,11880,
1761292432859,58,217,12586,
1761292433512,63,212,13356,
1761292434151,61,215,13115,
1761292434832,63,217,13671,
1761292435523,62,215,13330,
1761292436180,62,216,13392,
1761292436839,66,214,14124,
1761292437447,66,216,14256,
1761292438107,64,217,13888,
1761292438772,64,221,14144,
1761292439410,65,220,14300,
1761292440044,67,219,14673,
1761292440681,68,219,14892,
1761292441357,66,219,14454,
1761292442007,63,219,13797,
1761292442639,63,221,13923,
1761292443334,64,220,14080,
1761292443944,66,221,14586,
1761292444625,65,221,14365,
1761292445235,65,221,14365,
1761292445908,64,221,14144,
1761292446557,59,219,12921,
1761292447218,56,219,12264,
1761292447798,59,221,13039,
1761292448372,63,221,13923,
1761292449064,62,222,13764,
1761292449749,57,221,12597,
1761292450429,55,220,12100,
1761292451143,52,219,11388,
1761292451789,52,220,11440,
1761292452461,52,222,11544,
1761292453107,53,222,11766,
1761292453772,50,221,11050,
1761292454431,49,219,10731,
1761292455642,50,218,10900,
1761292456911,51,221,11271,
1761292458162,55,221,12155,
1761292458855,55,221,12155,
1761292459495,53,221,11713,
1761292460760,54,220,11880,
1761292461414,57,219,12483,
1761292462085,57,220,12540,
1761292462720,56,220,12320,
1761292463376,56,221,12376,
1761292464010,56,223,12488,
1761292464707,58,223,12934,
1761292465368,60,222,13320,
1761292466011,62,220,13640,
1761292466691,63,219,13797,
1761292467370,62,221,13702,
1761292468022,62,222,13764,
1761292468690,61,222,13542,
1761292469355,67,224,15008,
1761292469968,63,222,13986,
1761292470592,67,220,14740,
1761292471230,60,220,13200,
1761292471849,57,221,12597,
1761292472540,65,221,14365,
1761292473198,62,222,13764,
1761292473905,64,222,14208,
1761292474609,65,221,14365,
1761292475242,68,220,14960,
1761292475912,73,219,15987,
1761292476579,69,221,15249,
1761292477222,67,222,14874,
1761292477845,66,222,14652,
1761292478530,69,222,15318,
1761292479218,74,220,16280,
1761292479889,68,219,14892,
1761292480563,64,219,14016,
1761292481254,62,219,13578,
1761292481896,64,219,14016,
1761292482553,71,219,15549,
1761292483158,68,219,14892,
1761292483810,62,218,13516,
1761292484466,57,211,12027,
1761292485149,61,211,12871,
1761292485823,61,213,12993,
1761292486466,62,217,13454,
1761292487107,57,217,12369,
1761292487764,52,217,11284,
1761292488443,54,218,11772,
1761292489088,56,218,12208,
1761292489768,51,218,11118,
1761292490446,48,217,10416,
1761292491111,43,216,9288,
1761292491748,42,217,9114,
1761292492467,43,218,9374,
1761292493091,44,218,9592,
1761292493779,43,217,9331,
1761292494493,46,215,9890,
1761292495072,48,216,10368,
1761292495705,46,217,9982,
1761292496380,44,217,9548,
1761292497036,44,221,9724,
1761292497697,49,220,10780,
1761292498288,50,217,10850,
1761292498981,53,218,11554,
1761292499677,54,219,11826,
1761292500296,56,218,12208,
1761292500957,55,217,11935,
1761292501610,62,216,13392,
1761292502263,62,217,13454,
1761292502931,63,217,13671,
1761292503620,64,219,14016,
1761292504335,65,220,14300,
1761292505002,65,218,14170,
1761292505682,66,218,14388,
1761292506347,69,218,15042,
1761292507023,64,218,13952,
1761292507694,62,218,13516,
1761292508355,65,219,14235,
1761292509005,65,220,14300,
1761292509666,60,218,13080,
1761292510343,67,217,14539,
1761292510991,64,215,13760,
1761292511659,61,211,12871,
1761292512226,58,215,12470,
1761292512887,55,217,11935,
1761292513607,52,218,11336,
1761292514281,53,215,11395,
1761292514994,51,213,10863,
1761292515640,50,214,10700,
1761292516301,48,216,10368,
1761292516966,50,214,10700,
1761292517639,47,213,10011,
1761292518282,48,219,10512,
1761292518923,53,220,11660,
1761292519638,53,218,11554,
1761292520264,57,218,12426,
1761292520903,65,219,14235,
1761292521581,65,220,14300,
1761292522271,66,216,14256,
1761292522944,66,218,14388,
1761292523597,67,219,14673,
1761292524293,71,216,15336,
1761292524994,66,220,14520,
1761292525591,64,220,14080,
1761292526263,66,220,14520,
1761292526940,68,215,14620,
1761292527618,72,218,15696,
1761292528292,66,220,14520,
1761292528925,60,220,13200,
1761292529568,58,220,12760,
1761292530116,60,219,13140,
1761292530780,57,216,12312,
1761292531448,54,220,11880,
1761292532692,51,220,11220,
1761292533354,49,218,10682,
1761292534026,48,219,10512,
1761292534666,52,220,11440,
1761292535368,56,221,12376,
1761292536022,54,220,11880,
1761292536706,58,220,12760,
1761292537353,63,221,13923,
1761292537988,67,221,14807,
1761292538638,63,221,13923,
1761292539246,65,220,14300,
1761292539894,67,219,14673,
1761292540580,64,219,14016,
1761292541172,60,220,13200,
1761292541819,59,218,12862,
1761292542514,58,217,12586,
1761292543159,58,214,12412,
1761292543821,51,219,11169,
1761292544432,56,216,12096,
1761292545073,58,211,12238,
1761292545701,57,211,12027,
1761292546386,50,217,10850,
1761292547052,52,215,11180,
1761292547701,49,212,10388,
1761292548371,46,216,9936,
1761292549045,55,217,11935,
1761292549717,53,218,11554,
1761292550361,57,216,12312,
1761292551031,63,217,13671,
1761292551681,72,212,15264,
1761292552354,64,215,13760,
1761292552953,65,215,13975,
1761292553538,69,215,14835,
1761292554220,74,212,15688,
1761292554869,68,215,14620,
1761292555543,60,218,13080,
1761292556210,60,216,12960,
1761292557428,57,216,12312,
1761292558088,54,219,11826,
1761292559905,48,216,10368,
1761292560548,52,217,11284,
1761292561221,63,218,13734,
1761292561896,58,216,12528,
1761292562540,58,213,12354,
1761292563197,65,215,13975,
1761292563871,64,216,13824,
1761292564540,64,215,13760,
1761292565219,69,215,14835,
1761292565880,66,216,14256,
1761292566582,62,216,13392,
1761292567215,62,215,13330,
1761292567907,64,213,13632,
1761292568530,59,215,12685,
1761292569156,58,216,12528,
1761292569851,55,216,11880,
1761292570500,55,213,11715,
1761292571178,53,216,11448,
1761292571800,52,217,11284,
1761292572473,53,216,11448,
1761292573090,50,212,10600,
1761292573681,49,214,10486,
1761292574361,55,214,11770,
1761292575020,61,213,12993,
1761292575704,58,215,12470,
1761292576362,59,214,12626,
1761292577007,64,215,13760,
1761292577659,72,213,15336,
1761292578361,71,216,15336,
1761292579038,65,218,14170,
1761292579694,66,218,14388,
1761292580379,72,217,15624,
1761292581037,73,215,15695,
1761292581700,60,217,13020,
1761292582379,60,217,13020,
1761292583049,61,216,13176,
1761292584362,55,216,11880,
1761292585013,52,219,11388,
1761292585668,52,217,11284,
1761292586329,50,217,10850,
1761292588243,53,223,11819,
