Frame_Number,Width_Pixels,Height_Pixels,Area_Pixels,Depth_mm
1761287541407,93,453,42129,
1761287542069,93,450,41850,
1761287542764,128,448,57344,
1761287543355,106,451,47806,
1761287544021,92,455,41860,
1761287544651,105,456,47880,
1761287545300,118,452,53336,
1761287545965,131,448,58688,
1761287546616,142,452,64184,
1761287547197,147,454,66738,
1761287547867,141,453,63873,
1761287548535,147,456,67032,
1761287549249,135,445,60075,
1761287549878,163,438,71394,
1761287550490,124,450,55800,
1761287551100,112,458,51296,
1761287551804,106,452,47912,
1761287552432,108,449,48492,
1761287553105,120,460,55200,
1761287553741,95,459,43605,
1761287554401,98,454,44492,
1761287555035,97,454,44038,
1761287555605,92,450,41400,
1761287556325,96,448,43008,
1761287556984,96,448,43008,
1761287557705,94,449,42206,
1761287558360,96,451,43296,
1761287559030,88,453,39864,
1761287559744,87,455,39585,
1761287560402,85,454,38590,
1761287561038,84,453,38052,
1761287561662,84,450,37800,
1761287562321,88,449,39512,
1761287562988,98,453,44394,
1761287563685,109,451,49159,
1761287564367,114,454,51756,
1761287565066,112,452,50624,
1761287565701,101,453,45753,
1761287566326,101,452,45652,
1761287567010,127,442,56134,
1761287567652,141,427,60207,
1761287568307,150,432,64800,
1761287568993,112,442,49504,
1761287569680,112,444,49728,
1761287570390,143,451,64493,
1761287571063,144,449,64656,
1761287571742,143,451,64493,
1761287572424,155,448,69440,
1761287573099,150,448,67200,
1761287573783,129,453,58437,
1761287574485,113,445,50285,
1761287575212,88,451,39688,
1761287575834,100,456,45600,
1761287576486,97,453,43941,
1761287577102,95,453,43035,
1761287577781,96,453,43488,
1761287578466,98,455,44590,
1761287579148,99,449,44451,
1761287579825,95,449,42655,
1761287580501,89,446,39694,
1761287581169,119,457,54383,
1761287581835,118,449,52982,
1761287582467,147,451,66297,
1761287583151,150,452,67800,
1761287583819,141,452,63732,
1761287584478,158,464,73312,
1761287586438,259,471,121989,
