box_area,cam_depth,true_depth
47328,2488,2500
33936,2468,2500
48204,2528,2500
45760,2392,2500
49973,2468,2500
41912,2448,2500
36668,2458,2500
34340,2439,2500
48671,2518,2500
113047,2518,2500
46895,2346,2500
37236,2303,2500
51625,2401,2500
52625,2373,2500
49518,2570,2500
35931,2410,2500
33374,2468,2500
47955,2373,2500
33620,2410,2500
47766,2320,2500
57120,2592,2500
41412,2592,2500
37479,2478,2500
34572,2478,2500
33698,2458,2500
56718,2468,2500
35190,2410,2500
38409,2429,2500
36279,2420,2500
48720,2647,2500
34255,2508,2500
36105,2508,2500
41685,2636,2500
35346,2383,2500
51240,2439,2500
35346,2383,2500
46690,2560,2500
40474,2429,2500
44312,2488,2500
32706,2383,2500
54272,2458,2500
52352,2508,2500
40500,2592,2500
37224,2508,2500
37350,2383,2500
33532,2448,2500
44110,2401,2500
40572,2392,2500
38000,2448,2500
30476,2468,2500
54810,2320,2500
49776,2636,2500
49368,2508,2500
41100,2448,2500
44733,2549,2500
36810,2439,2500
41600,2693,2500
43036,2636,2500
47444,2508,2500
37401,2401,2500
32643,2478,2500
43472,2458,2500
31590,2448,2500
45630,2498,2500
40703,2439,2500
47672,2693,2500
41400,2508,2500
36045,2549,2500
48025,2478,2500
33684,2478,2500
53213,2410,2500
35445,2410,2500
35530,2355,2500
44220,2682,2500
37583,2448,2500
47318,2581,2500
38112,2539,2500
47672,2693,2500
37440,2383,2500
43890,2448,2500
37024,2392,2500
40194,2488,2500
49861,2458,2500
35690,2410,2500
45765,2539,2500
52542,2410,2500
52668,2429,2500
36810,2448,2500
37080,2478,2500
51362,2392,2500
46968,2478,2500
33784,2488,2500
37628,2410,2500
33374,2488,2500
46968,2401,2500
38409,2429,2500
47560,2448,2500
36984,2458,2500
37620,2528,2500
37350,2448,2500
52029,2392,2500
39153,2420,2500
32400,2528,2500
38502,2448,2500
42728,2488,2500
41106,2528,2500
34692,2420,2500
37260,2383,2500
48636,2659,2500
35991,2508,2500
46767,2693,2500
39867,2429,2500
47151,2682,2500
34935,2383,2500
49920,2478,2500
46980,2647,2500
44844,2682,2500
51212,2458,2500
43279,2636,2500
51876,2570,2500
40685,2458,2500
51054,2603,2500
47957,2670,2500
51968,2659,2500
43700,2570,2500
40479,2508,2500
40934,2401,2500
39188,2488,2500
40800,2625,2500
51375,2439,2500
55348,2592,2500
45252,2355,2500
42105,2448,2500
37715,2592,2500
52864,2383,2500
44820,2488,2500
51750,2429,2500
47853,2592,2500
36491,2478,2500
38822,2355,2500
41808,2508,2500
33532,2498,2500
34362,2392,2500
53467,2410,2500
43890,2355,2500
40590,2429,2500
45878,2498,2500
46052,2659,2500
35035,2659,2500
50830,2439,2500
36401,2478,2500
51584,2410,2500
34000,2518,2500
41514,2682,2500
49147,2488,2500
42728,2448,2500
38456,2410,2500
34170,2549,2500
51435,2498,2500
45126,2468,2500
42420,2338,2500
43623,2478,2500
39045,2458,2500
50176,2468,2500
50820,2420,2500
45136,2659,2500
47150,2581,2500
46345,2429,2500
38967,2373,2500
45008,2670,2500
53196,2458,2500
43472,2383,2500
50020,2468,2500
53599,2539,2500
48720,2392,2500
35190,2420,2500
34362,2373,2500
46980,2581,2500
38916,2401,2500
51484,2458,2500
41796,2468,2500
43442,2670,2500
37380,2373,2500
43014,2592,2500
40400,2528,2500
46948,2560,2500
40905,2581,2500
43055,2448,2500
51858,2659,2500
37335,2647,2500
48262,2592,2500
38316,2364,2500
39600,2448,2500
47853,2614,2500
46345,2528,2500
42120,2478,2500
52500,2392,2500
46767,2625,2500
42228,2401,2500
39576,2429,2500
42020,2647,2500
44712,2448,2500
35690,2420,2500
52000,2488,2500
45360,2581,2500
46284,2478,2500
34170,2498,2500
48792,2346,2500
42082,2458,2500
54940,2592,2500
43848,2549,2500
42300,2498,2500
37904,2401,2500
36100,2549,2500
64350,2488,2500
36000,2478,2500
47268,2614,2500
36432,2383,2500
46101,2647,2500
33120,2392,2500
33532,2439,2500
51850,2439,2500
45312,2478,2500
53320,2429,2500
40170,2498,2500
45770,2693,2500
43927,2528,2500
49625,2670,2500
34680,2468,2500
41004,2592,2500
37720,2439,2500
48616,2420,2500
47672,2682,2500
47853,2647,2500
38880,2549,2500
40300,2448,2500
42952,2410,2500
36045,2439,2500
37080,2364,2500
47151,2693,2500
42210,2518,2500
43160,2401,2500
39330,2401,2500
33532,2508,2500
37904,2383,2500
43576,2410,2500
45475,2392,2500
34272,2458,2500
43505,2478,2500
36080,2410,2500
40800,2429,2500
39198,2448,2500
43146,2392,2500
46398,2508,2500
55413,2392,2500
39235,2392,2500
44464,2488,2500
36432,2383,2500
47702,2488,2500
32724,2498,2500
42105,2355,2500
31824,2468,2500
49560,2508,2500
44835,2458,2500
46512,2468,2500
46690,2528,2500
45248,2518,2500
41310,2468,2500
58936,2420,2500
44496,2420,2500
38164,2488,2500
35288,2488,2500
40392,2603,2500
34935,2420,2500
50750,2549,2500
36900,2401,2500
47196,2420,2500
52959,2448,2500
46230,2549,2500
53664,2401,2500
39984,2410,2500
41288,2439,2500
48158,2549,2500
53125,2383,2500
42612,2560,2500
45126,2478,2500
37350,2498,2500
49610,2647,2500
53200,2570,2500
47268,2549,2500
47385,2614,2500
32785,2410,2500
40392,2647,2500
35670,2364,2500
38121,2539,2500
36990,2410,2500
38688,2401,2500
41748,2420,2500
49000,2392,2500
45510,2458,2500
40590,2448,2500
35552,2392,2500
53170,2410,2500
37224,2410,2500
40700,2439,2500
49068,2401,2500
40698,2439,2500
51168,2383,2500
42016,2392,2500
47040,2346,2500
45472,2468,2500
46176,2448,2500
47152,2383,2500
50336,2458,2500
40180,2410,2500
40170,2508,2500
43672,2383,2500
33034,2498,2500
52625,2420,2500
41184,2429,2500
38570,2518,2500
49410,2682,2500
40572,2392,2500
32320,2478,2500
38200,2498,2500
38760,2478,2500
36401,2383,2500
30780,2448,2500
41208,2448,2500
50184,2603,2500
41658,2429,2500
41208,2518,2500
48375,2693,2500
39200,2478,2500
33669,2659,2500
51125,2401,2500
47355,2659,2500
57408,2429,2500
50020,2636,2500
39576,2383,2500
47573,2355,2500
53535,2429,2500
45650,2468,2500
37128,2439,2500
47790,2603,2500
41800,2410,2500
38511,2439,2500
57888,2429,2500
48734,2373,2500
36846,2420,2500
51786,2518,2500
38223,2401,2500
43228,2659,2500
42700,2373,2500
41309,2458,2500
43228,2498,2500
37664,2303,2500
34452,2498,2500
37674,2373,2500
37260,2458,2500
52275,2468,2500
45360,2346,2500
40200,2518,2500
33947,2488,2500
52500,2401,2500
39520,2448,2500
31902,2429,2500
42824,2488,2500
43632,2693,2500
50840,2401,2500
35438,2581,2500
37996,2420,2500
41160,2659,2500
39006,2581,2500
47970,2549,2500
35105,2448,2500
44512,2439,2500
33582,2670,2500
32643,2508,2500
35322,2383,2500
39200,2539,2500
44581,2458,2500
50520,2392,2500
40698,2581,2500
49800,2448,2500
38493,2355,2500
44440,2518,2500
53148,2401,2500
44974,2488,2500
44861,2498,2500
35604,2392,2500
44280,2429,2500
50778,2659,2500
41580,2549,2500
42718,2560,2500
39886,2478,2500
40685,2498,2500
43680,2355,2500
37583,2383,2500
41412,2528,2500
38340,2458,2500
47766,2338,2500
39964,2478,2500
40872,2383,2500
45248,2581,2500
39770,2439,2500
40300,2528,2500
48556,2508,2500
40278,2401,2500
43382,2508,2500
42907,2560,2500
35757,2392,2500
42984,2625,2500
38950,2458,2500
50307,2518,2500
41258,2355,2500
44310,2383,2500
48671,2468,2500
45843,2508,2500
52531,2693,2500
51435,2592,2500
34445,2420,2500
51876,2468,2500
36520,2392,2500
52416,2439,2500
57226,2659,2500
36855,2410,2500
31878,2401,2500
41650,2401,2500
35020,2383,2500
44770,2498,2500
43260,2439,2500
40352,2401,2500
50160,2429,2500
41100,2401,2500
50274,2528,2500
31410,2895,3000
29154,3007,3000
31506,2842,3000
35754,3129,3000
33201,2964,3000
39312,2964,3000
34068,3051,3000
28308,3051,3000
28720,2868,3000
30530,2855,3000
32760,2816,3000
26372,2868,3000
37074,2964,3000
39600,2978,3000
36192,3129,3000
33950,3051,3000
34272,3037,3000
27378,3022,3000
35249,3082,3000
30394,2936,3000
27571,2936,3000
35152,2950,3000
28800,2950,3000
35600,3082,3000
40828,2922,3000
28720,2855,3000
33950,2978,3000
33480,2842,3000
37962,3037,3000
27135,2964,3000
37950,3051,3000
27459,3007,3000
31950,2936,3000
33630,3037,3000
38772,2842,3000
34340,3144,3000
28801,2868,3000
40698,2922,3000
29322,2816,3000
37290,3037,3000
32395,2895,3000
33124,2829,3000
36006,3097,3000
35200,3129,3000
36108,3129,3000
39312,2950,3000
36108,3067,3000
37620,3051,3000
26910,2922,3000
26832,2964,3000
29281,2964,3000
36712,2868,3000
30888,2895,3000
29028,3113,3000
29848,2829,3000
35249,3097,3000
31328,3022,3000
36700,2816,3000
40242,3007,3000
30885,2978,3000
35616,2881,3000
34272,3022,3000
33950,2978,3000
25623,2936,3000
31233,2936,3000
35280,2855,3000
29079,2950,3000
37516,3037,3000
34532,3097,3000
37664,3051,3000
36865,2881,3000
34749,3097,3000
35541,2922,3000
36414,3022,3000
39389,3007,3000
36180,3097,3000
30438,2829,3000
39405,2908,3000
33464,2964,3000
38628,2978,3000
26640,2881,3000
41535,3007,3000
35880,3129,3000
38448,3067,3000
42126,3082,3000
29920,2868,3000
27846,2855,3000
28704,2829,3000
28755,2842,3000
28914,2842,3000
30624,2881,3000
30072,2842,3000
33210,2816,3000
31195,2881,3000
34600,2922,3000
28080,2922,3000
40926,2936,3000
39424,2993,3000
36358,2881,3000
36594,3067,3000
38720,2950,3000
36180,2881,3000
35385,3082,3000
31668,3022,3000
44196,2895,3000
31064,2855,3000
40716,3007,3000
35828,2895,3000
31920,2881,3000
30015,2936,3000
35802,3160,3000
30515,2829,3000
34080,3037,3000
35828,3007,3000
34749,3113,3000
33561,3067,3000
29160,2855,3000
38180,3022,3000
29904,2842,3000
37620,3022,3000
37848,3022,3000
41300,2950,3000
31059,2868,3000
32578,2881,3000
32585,2881,3000
36920,2895,3000
30012,2829,3000
33746,2978,3000
36088,2855,3000
31230,2829,3000
27643,2881,3000
28080,3007,3000
33088,3082,3000
31304,2868,3000
28519,2829,3000
31680,3097,3000
32016,3037,3000
44652,2922,3000
36668,3082,3000
41285,2881,3000
25842,2868,3000
28000,2993,3000
31680,3082,3000
33652,2993,3000
36146,2895,3000
35451,3113,3000
38850,2829,3000
32844,2978,3000
40698,2936,3000
30014,2855,3000
35300,2908,3000
31150,2895,3000
29160,2964,3000
30711,2993,3000
25560,2895,3000
29520,2816,3000
38500,2993,3000
33464,2978,3000
28914,2829,3000
41772,2908,3000
37407,3037,3000
26524,2881,3000
37516,3113,3000
27887,2908,3000
34920,2978,3000
35000,3129,3000
30156,2908,3000
32736,2816,3000
37026,2895,3000
30272,2950,3000
39349,2978,3000
37516,2978,3000
35956,2993,3000
32256,3037,3000
38796,2978,3000
32448,3007,3000
36380,3051,3000
29495,3129,3000
32994,3082,3000
30094,2816,3000
27571,3113,3000
29040,2842,3000
38304,3022,3000
34986,2868,3000
37629,3037,3000
31150,2922,3000
39215,3051,3000
39905,2936,3000
30712,2881,3000
28782,2829,3000
37800,3007,3000
26676,2881,3000
42480,2895,3000
27534,2978,3000
37022,2908,3000
33660,3037,3000
31490,3082,3000
25550,2950,3000
41706,2895,3000
37950,3082,3000
29133,2868,3000
29484,2855,3000
25752,2895,3000
28470,2855,3000
33400,3007,3000
35442,2950,3000
41154,2829,3000
44895,2855,3000
35208,3082,3000
33387,2993,3000
31944,2803,3000
34398,3082,3000
31856,2842,3000
32490,2842,3000
28203,2881,3000
28361,2842,3000
31410,2936,3000
37290,2868,3000
37629,2978,3000
36816,3129,3000
32430,2868,3000
33535,2868,3000
33600,2978,3000
35800,2978,3000
26411,2936,3000
34170,3051,3000
35672,2868,3000
36312,3082,3000
31856,2816,3000
39072,2964,3000
38961,3082,3000
37848,3067,3000
39349,2993,3000
39508,2993,3000
38512,2993,3000
31328,2936,3000
30530,2993,3000
37950,3007,3000
32736,3067,3000
39176,3051,3000
25416,2895,3000
37823,2993,3000
34028,2881,3000
35203,3160,3000
29750,2964,3000
40003,2922,3000
26565,2964,3000
29079,2936,3000
30176,2842,3000
34464,2908,3000
37206,2950,3000
27729,2895,3000
33276,3022,3000
38073,2908,3000
34900,3113,3000
30888,2842,3000
32806,3113,3000
40002,2908,3000
31240,2908,3000
35500,2908,3000
29274,2829,3000
33100,3113,3000
30794,2964,3000
28917,2855,3000
39312,2993,3000
41182,3160,3000
37948,2993,3000
36296,3037,3000
29495,3144,3000
26978,3129,3000
35432,2855,3000
32242,2908,3000
30444,2842,3000
35653,2895,3000
29079,2842,3000
37695,2895,3000
39420,2895,3000
34542,3022,3000
29028,2881,3000
38796,2855,3000
36764,2964,3000
37286,2908,3000
31061,3051,3000
33725,2964,3000
26642,2881,3000
27760,2881,3000
34736,3022,3000
38744,2936,3000
37290,3051,3000
28560,2829,3000
37800,2895,3000
39412,3067,3000
32400,2964,3000
39072,2908,3000
33792,2868,3000
39412,2908,3000
27808,2908,3000
28797,2950,3000
37518,3082,3000
38628,2993,3000
36663,2978,3000
39131,3022,3000
32110,2855,3000
25331,2908,3000
35937,2868,3000
27027,2868,3000
39720,2993,3000
33108,2842,3000
27612,2868,3000
27375,2829,3000
36312,2993,3000
30082,2868,3000
32130,2868,3000
33124,2855,3000
28400,2978,3000
37070,2881,3000
36180,2993,3000
36800,2936,3000
34965,3051,3000
36920,3097,3000
41769,2842,3000
36360,2936,3000
39312,2895,3000
28372,2868,3000
32108,3051,3000
32942,2881,3000
42834,2908,3000
28056,3007,3000
28598,2829,3000
37169,3051,3000
37026,2950,3000
28782,2895,3000
28107,2908,3000
35845,3067,3000
39904,2922,3000
35400,2922,3000
37630,3082,3000
27492,2881,3000
28158,2855,3000
38410,2964,3000
34986,2855,3000
34272,3037,3000
36977,3097,3000
33312,3097,3000
29274,2993,3000
29520,2829,3000
29963,2816,3000
42120,2922,3000
30855,2816,3000
28864,2908,3000
32336,3007,3000
41760,2950,3000
39984,3129,3000
38396,2978,3000
36771,2978,3000
32568,3007,3000
34551,3160,3000
35754,3113,3000
37065,3067,3000
29192,2964,3000
36850,2895,3000
40356,2978,3000
29848,2978,3000
29484,2816,3000
34496,2950,3000
35000,2950,3000
28240,2895,3000
27690,2842,3000
40812,2978,3000
36000,2950,3000
38390,3097,3000
38512,3007,3000
25769,2908,3000
26873,3082,3000
29548,2816,3000
35046,2842,3000
36920,2936,3000
36565,3129,3000
36668,3097,3000
33396,2816,3000
39050,2895,3000
39536,3067,3000
33600,2922,3000
28864,2964,3000
34441,2855,3000
36960,3097,3000
31584,2993,3000
36380,2908,3000
27378,3007,3000
35800,3022,3000
34600,3144,3000
38628,2964,3000
26702,3022,3000
38584,2908,3000
37080,2908,3000
35828,3097,3000
42362,2978,3000
25678,2978,3000
29988,2964,3000
31595,3022,3000
33120,2829,3000
27334,2936,3000
40920,3007,3000
33345,3113,3000
33124,2855,3000
28002,2816,3000
40474,2993,3000
39663,3051,3000
33966,3097,3000
42834,3097,3000
30184,2842,3000
29216,3082,3000
27144,2868,3000
37771,3097,3000
38961,2978,3000
37206,3113,3000
28303,2881,3000
39567,2922,3000
31064,3097,3000
35476,2868,3000
29670,2895,3000
29360,2829,3000
37734,3037,3000
25769,2908,3000
28674,2993,3000
31155,2868,3000
35653,2895,3000
38180,3051,3000
26640,2829,3000
41769,2964,3000
33950,3051,3000
35047,3113,3000
27966,2868,3000
30798,2803,3000
38961,2993,3000
28350,3067,3000
34155,3129,3000
35956,3007,3000
35394,3160,3000
37842,2895,3000
33759,2895,3000
34254,2855,3000
27300,3113,3000
23870,3037,3000
25623,2993,3000
28985,3082,3000
29241,2936,3000
37343,2908,3000
38512,2978,3000
41180,2855,3000
38628,2964,3000
25764,2868,3000
32928,2895,3000
35200,3051,3000
28220,2950,3000
28080,2855,3000
36462,3129,3000
29240,2950,3000
35500,3067,3000
24820,2881,3000
28080,2881,3000
32296,2803,3000
31328,2895,3000
32384,2881,3000
36668,3097,3000
30360,2922,3000
39072,2978,3000
37960,2855,3000
38041,2936,3000
36565,2993,3000
37170,2964,3000
38180,2936,3000
30870,2993,3000
31668,3097,3000
33858,3051,3000
30186,3007,3000
28548,2829,3000
33408,3144,3000
38054,3082,3000
34047,2993,3000
33659,3051,3000
35378,2881,3000
34643,2842,3000
42205,2922,3000
34138,2993,3000
33820,3037,3000
31248,3082,3000
37800,2993,3000
26862,2829,3000
31668,2964,3000
29631,2993,3000
27222,2895,3000
29326,2895,3000
37206,2868,3000
37905,3067,3000
31577,3097,3000
31061,2950,3000
35200,3051,3000
30794,2829,3000
37516,2978,3000
30758,3022,3000
37074,3022,3000
24408,2908,3000
31417,2881,3000
38420,2993,3000
32643,3113,3000
31304,2908,3000
42572,2895,3000
38988,2908,3000
28835,2829,3000
31407,2816,3000
30515,2842,3000
36612,3022,3000
42090,2868,3000
31320,2829,3000
30800,2936,3000
32336,3067,3000
37771,2964,3000
24966,2922,3000
35800,3007,3000
31924,3129,3000
30798,3067,3000
27181,2829,3000
31951,2842,3000
41536,3067,3000
35900,2950,3000
35802,2993,3000
42939,2895,3000
36516,2950,3000
35046,2922,3000
41454,3067,3000
30102,2895,3000
24984,3037,3000
37629,2978,3000
34037,3007,3000
27360,2936,3000
27571,2868,3000
26600,2936,3000
29988,2829,3000
37734,3051,3000
27489,2816,3000
29200,2829,3000
28548,2829,3000
37060,2868,3000
38396,2978,3000
34239,3082,3000
35700,3097,3000
34452,3129,3000
37080,2964,3000
33915,3037,3000
30260,2868,3000
39930,2881,3000
34374,3082,3000
39508,3022,3000
35192,2964,3000
35700,3051,3000
39560,2868,3000
31581,2803,3000
30260,2908,3000
33345,2978,3000
36764,3037,3000
33746,2868,3000
35047,2895,3000
28782,2908,3000
38584,2908,3000
35123,2855,3000
37752,2950,3000
39900,3097,3000
38478,2895,3000
32850,2855,3000
36720,3022,3000
40567,2936,3000
37905,2950,3000
26988,2964,3000
33516,2842,3000
38410,3113,3000
25764,2993,3000
31218,2842,3000
30711,3007,3000
27760,2908,3000
34944,3097,3000
27840,3113,3000
26676,2895,3000
37169,2881,3000
37962,2993,3000
30885,2855,3000
36487,3007,3000
32271,3113,3000
34402,2993,3000
36006,3082,3000
37848,3082,3000
27456,2895,3000
38745,2855,3000
38500,3097,3000
29568,2868,3000
35088,2895,3000
35442,2964,3000
40128,3007,3000
33562,2922,3000
38902,2895,3000
36900,2816,3000
39600,2895,3000
40020,3113,3000
29216,3022,3000
30448,2922,3000
25560,2936,3000
35984,3144,3000
31668,2868,3000
38744,3007,3000
36273,2922,3000
32040,2842,3000
28674,2855,3000
36050,3113,3000
37434,2908,3000
41181,2881,3000
31328,3037,3000
30885,2842,3000
29274,2816,3000
24966,3097,3000
28812,2895,3000
38340,2868,3000
25826,3022,3000
37950,3067,3000
38124,2895,3000
35952,2908,3000
35496,2895,3000
34310,2816,3000
30276,2936,3000
32301,2855,3000
31500,2855,3000
40136,2978,3000
28593,2895,3000
32536,3097,3000
35017,2950,3000
38368,2922,3000
35182,3097,3000
36594,3082,3000
40716,2950,3000
34000,3113,3000
40595,2868,3000
30616,2816,3000
40238,3022,3000
35770,2908,3000
29842,2936,3000
37492,2964,3000
37590,3022,3000
33820,2895,3000
25056,2868,3000
37848,3067,3000
36000,3097,3000
27966,2908,3000
27456,2936,3000
34823,2993,3000
27412,2895,3000
35084,2855,3000
30444,2950,3000
29744,3037,3000
31850,3082,3000
28303,2868,3000
37485,3113,3000
34300,3129,3000
35432,2868,3000
28512,3037,3000
40135,3037,3000
36036,2950,3000
35249,3113,3000
37848,3067,3000
28160,2816,3000
38168,2868,3000
38727,3007,3000
33712,2868,3000
29192,2978,3000
25974,2868,3000
32487,2842,3000
28158,2829,3000
25258,2908,3000
38065,3051,3000
36166,2978,3000
36059,3082,3000
35292,3129,3000
37734,3037,3000
29602,2829,3000
35017,2978,3000
31713,2855,3000
34435,2842,3000
30537,3022,3000
37695,2936,3000
34656,2978,3000
37343,2964,3000
30744,2816,3000
37400,3051,3000
40592,2950,3000
36733,3082,3000
32336,3037,3000
29848,2816,3000
32305,2993,3000
31668,3113,3000
28967,2881,3000
37286,2868,3000
39058,2993,3000
39516,2842,3000
29438,2908,3000
39984,3067,3000
29040,2908,3000
24840,2922,3000
38525,2908,3000
28054,3022,3000
33820,3037,3000
37848,3097,3000
32438,3129,3000
36668,3007,3000
43230,2964,3000
29920,2936,3000
30072,2829,3000
36700,2829,3000
33215,2842,3000
29568,2829,3000
33957,3082,3000
29133,3022,3000
38844,2922,3000
28282,2829,3000
27588,2842,3000
37408,3037,3000
29068,2993,3000
34643,3177,3000
35360,2936,3000
38734,2895,3000
34860,3082,3000
32218,2964,3000
27612,3007,3000
29631,2803,3000
36977,2881,3000
37516,3037,3000
31684,2855,3000
36006,3113,3000
30712,2950,3000
36057,3037,3000
32271,3022,3000
36273,3007,3000
35828,3022,3000
39760,2964,3000
36963,2964,3000
36360,2881,3000
30883,2829,3000
36180,2881,3000
36006,3067,3000
45486,3022,3000
36565,3051,3000
31680,2881,3000
40096,2978,3000
39055,2895,3000
31239,2895,3000
32829,3051,3000
32085,3067,3000
36210,2855,3000
37184,3067,3000
27808,2842,3000
38880,2964,3000
31680,3051,3000
37024,3067,3000
33792,3144,3000
29714,2816,3000
33294,2855,3000
38500,3144,3000
38477,2895,3000
38664,2993,3000
33504,2829,3000
25560,2908,3000
37698,2922,3000
35520,2803,3000
27413,2881,3000
27412,2855,3000
33800,2908,3000
37734,3082,3000
37232,2881,3000
38961,3051,3000
37170,3177,3000
28674,2868,3000
37026,2950,3000
35070,3097,3000
38695,3067,3000
28718,2868,3000
44226,3022,3000
38841,2922,3000
34917,3051,3000
34782,2881,3000
36006,3082,3000
35308,3007,3000
40584,2908,3000
30100,2950,3000
26676,2993,3000
42750,2922,3000
36842,2950,3000
32942,2829,3000
38180,3051,3000
34056,2868,3000
38695,3051,3000
34848,3067,3000
39663,2922,3000
34947,3097,3000
30363,2922,3000
37960,2895,3000
30800,2881,3000
38325,2922,3000
32384,3067,3000
32108,3097,3000
37434,2936,3000
28350,2881,3000
32400,2908,3000
36630,3022,3000
30744,2816,3000
35828,3067,3000
36015,2881,3000
35256,3082,3000
28674,2936,3000
34920,2908,3000
37848,2964,3000
36750,3097,3000
35244,2964,3000
35966,2803,3000
34629,2936,3000
30960,2868,3000
34254,2895,3000
31410,2855,3000
29064,2895,3000
25200,3051,3000
31678,2964,3000
36359,3067,3000
32292,2881,3000
37664,2993,3000
36822,2868,3000
34560,2829,3000
42532,2895,3000
35046,3082,3000
37960,2936,3000
35100,3051,3000
32689,2842,3000
32712,2908,3000
31730,2855,3000
28512,2868,3000
39445,2950,3000
36225,2978,3000
34650,3129,3000
29580,2868,3000
39312,3082,3000
37948,3037,3000
36400,3067,3000
37590,3067,3000
30972,2855,3000
34104,2908,3000
36951,3051,3000
38640,2895,3000
30492,2908,3000
33464,3007,3000
32015,2881,3000
30450,2842,3000
37960,2922,3000
27716,3051,3000
35000,3067,3000
36358,2908,3000
27966,2895,3000
36951,2964,3000
37024,3082,3000
28080,3022,3000
28160,2922,3000
39131,3037,3000
32680,3007,3000
36515,2908,3000
32016,3082,3000
37544,3097,3000
37332,2868,3000
26939,2881,3000
29667,2855,3000
37856,2908,3000
27920,2855,3000
32015,2895,3000
38180,2950,3000
32550,2895,3000
31218,2803,3000
35000,2922,3000
31390,2816,3000
29904,2855,3000
35394,3129,3000
33215,2842,3000
33984,3097,3000
36515,2895,3000
32016,2964,3000
29756,2881,3000
33853,2895,3000
26642,3097,3000
34272,3067,3000
30260,2855,3000
30171,2855,3000
37620,2978,3000
33762,3082,3000
33945,2803,3000
35046,3007,3000
31584,2881,3000
27104,2868,3000
37065,2922,3000
31320,2868,3000
34239,2895,3000
33820,3022,3000
27456,2868,3000
33966,3051,3000
35956,2855,3000
38076,2964,3000
28884,2936,3000
38512,2993,3000
28160,2936,3000
31320,2881,3000
27104,3007,3000
28269,3097,3000
32550,2855,3000
34580,2868,3000
32536,3007,3000
35653,3113,3000
27612,2842,3000
36720,3051,3000
26296,2895,3000
28080,2868,3000
33015,2855,3000
31396,2936,3000
33304,2842,3000
36966,2895,3000
34010,3007,3000
40003,2855,3000
31064,3022,3000
40680,2881,3000
35900,2908,3000
33215,2842,3000
34338,3193,3000
39790,3082,3000
34452,2855,3000
37275,2881,3000
32806,3067,3000
34435,3007,3000
36360,3113,3000
36618,2842,3000
33614,3007,3000
32364,2855,3000
35616,2881,3000
38695,2964,3000
35672,2964,3000
28002,2829,3000
35900,2855,3000
40595,2993,3000
36612,3051,3000
34464,2855,3000
31622,3113,3000
32490,2895,3000
28320,2895,3000
31684,2993,3000
33820,2978,3000
32965,2868,3000
29684,2842,3000
25848,2868,3000
26788,2829,3000
36288,2895,3000
36158,2950,3000
32292,3007,3000
38695,2881,3000
38076,3037,3000
34790,3160,3000
29200,2842,3000
25696,2855,3000
35136,2829,3000
26475,2842,3000
36750,2978,3000
32736,2922,3000
37070,3067,3000
27027,2908,3000
38796,2950,3000
37968,3051,3000
27600,2803,3000
33488,2842,3000
29400,2908,3000
33229,3177,3000
41418,3097,3000
29232,3097,3000
36000,2964,3000
32129,2922,3000
35200,3097,3000
29050,2895,3000
36540,2881,3000
39905,3022,3000
37516,3082,3000
37290,2964,3000
29316,3022,3000
37440,2978,3000
33820,3051,3000
31328,2881,3000
42480,2950,3000
38372,2922,3000
31328,2964,3000
28454,2978,3000
33108,2855,3000
32786,3097,3000
37962,2895,3000
34295,2950,3000
30870,2895,3000
30870,2829,3000
30240,2978,3000
32384,2881,3000
31592,2803,3000
31768,2829,3000
34736,2964,3000
29568,2895,3000
26752,2895,3000
38368,2922,3000
46670,3082,3000
29646,2803,3000
38259,2936,3000
31031,2881,3000
39330,3051,3000
37380,2881,3000
29548,2993,3000
24637,2881,3000
35600,2868,3000
28282,2855,3000
31832,2868,3000
24850,2881,3000
26925,2842,3000
38304,3007,3000
32200,3037,3000
27887,3051,3000
29568,2855,3000
37400,2881,3000
25752,3007,3000
31110,2816,3000
33370,3007,3000
35653,3082,3000
37752,2908,3000
37516,2993,3000
31968,3144,3000
28000,2993,3000
32980,3082,3000
18423,3971,4000
17850,3946,4000
23408,3971,4000
17556,3946,4000
17526,3971,4000
17160,3971,4000
15982,3996,4000
15080,4049,4000
17680,4102,4000
18690,3971,4000
20592,3971,4000
17160,3971,4000
19481,3996,4000
20559,4022,4000
15616,3971,4000
18428,4075,4000
19018,3996,4000
16140,3921,4000
24628,3946,4000
22176,4049,4000
22244,3996,4000
14045,3971,4000
21384,3946,4000
20898,3896,4000
22620,4049,4000
20808,3777,4000
19650,3946,4000
17754,4185,4000
18924,3872,4000
21402,4022,4000
22113,3946,4000
17476,3971,4000
16758,3946,4000
23751,3996,4000
19152,3921,4000
21303,3996,4000
17290,3921,4000
20054,3946,4000
18531,3996,4000
20482,4049,4000
15694,3921,4000
13936,3946,4000
20328,3946,4000
20833,4049,4000
21040,3971,4000
20064,3971,4000
16832,3896,4000
23736,3971,4000
17476,3971,4000
16653,3921,4000
22873,3946,4000
18936,4075,4000
20000,3896,4000
22968,3996,4000
19832,3996,4000
17286,3996,4000
14520,3996,4000
19800,4022,4000
22344,3946,4000
15892,3896,4000
23660,4185,4000
19200,4049,4000
14991,4049,4000
19988,3996,4000
15517,3996,4000
23310,4075,4000
16226,3921,4000
21384,3971,4000
17608,3971,4000
15312,4022,4000
23055,3921,4000
21294,3946,4000
15960,3946,4000
22794,3946,4000
18423,3996,4000
15960,3996,4000
16960,4022,4000
22344,3996,4000
23290,3996,4000
23674,3971,4000
